created_at,solved_at,average hours to resolution,initial_response,month created,cases count,channel,satisfaction,subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric_set_id,metric_set_full_resolution_time_in_minutes_business,metric_set_agent_wait_time_in_minutes_calendar,via_source_from_address,via_source_from_name,via_source_to_address,via_source_to_name,via_source_rel,requester_domain,submitter_domain,assignee_domain,Username__c,Order ID__c,Username of person being reported__c,Links to evidence of abuse__c,satisfaction_rating_id,satisfaction_rating_comment,via_source_from_ticket_id,via_source_from_subject,_BATCH_ID_,_BATCH_LAST_RUN_
4/26/17 0:00,9/6/17 0:00,13,1977,2017-04,ZKoyxArJ,email,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Px8q6F9O,,0,Colton@modocorp.com,Naomi Malone,Shelley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
11/19/17 0:00,7/13/17 0:00,56,42,2017-11,NYTvtza5,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kp5ldZrZ,,1,Kimberley@modocorp.com,Kendall Cross,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
9/24/17 0:00,4/27/17 0:00,67,3785,2017-09,VN3A4SSz,email,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tip1JPyy,,0,Colton@modocorp.com,Naomi Malone,Shelley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
9/29/17 0:00,11/13/17 0:00,50,3126,2017-09,HElXK82N,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaW9HnWy,,1,Hoyt@modocorp.com,Lila Villarreal,Lawrence@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/2/17 0:00,8/20/17 0:00,6,1088,2017-03,Z7tCz8ev,api,unoffered,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZGgeQAXc,,1,Yuri@modocorp.com,Kathleen Preston,Illana@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
2/21/18 0:00,7/15/17 0:00,47,60,2018-02,DrEyozuG,email,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNw1WfHa,,1,Forrest@modocorp.com,Dillon Keller,Lavinia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
7/25/17 0:00,3/16/17 0:00,40,3159,2017-07,sMiMDI9U,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GeiMOJ8I,,0,Jolene@modocorp.com,Hedley Hopper,Kerry@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/17/17 0:00,10/12/17 0:00,12,407,2017-03,JYe1cqdn,email,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mn3Wl4xy,,0,Hoyt@modocorp.com,Lila Villarreal,Lawrence@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
12/28/17 0:00,12/9/17 0:00,62,350,2017-12,Il4qXYpk,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VKJLcoGs,,0,Blaine@modocorp.com,Venus Dalton,Dillon@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
7/15/17 0:00,12/9/17 0:00,35,560,2017-07,JlTjTzUu,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hiDiBecV,,0,Hyacinth@modocorp.com,Lavinia House,Forrest@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/29/18 0:00,1/15/18 0:00,71,94,2018-03,5umNLV8C,email,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4DawWR7e,,0,Forrest@modocorp.com,Dillon Keller,Lavinia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
6/8/17 0:00,12/7/17 0:00,71,2980,2017-06,NuG6vhcI,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ohGnvSb2,,0,Blaine@modocorp.com,Venus Dalton,Dillon@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
11/13/17 0:00,1/12/18 0:00,1,3651,2017-11,xroKTYL4,api,unoffered,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACFc8Nux,,0,Yuri@modocorp.com,Kathleen Preston,Illana@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
12/28/17 0:00,9/18/17 0:00,36,251,2017-12,w4fpfVqU,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I6v0n1IT,,1,Vielka@modocorp.com,Blossom Santiago,Virginia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
1/23/18 0:00,7/13/17 0:00,73,3631,2018-01,azdOMK66,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZOr62O8X,,0,Linus@modocorp.com,Luke Fowler,Lana@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
6/3/17 0:00,3/19/18 0:00,37,1584,2017-06,RFwYe31c,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WTZJ0tpg,,0,Marcia@modocorp.com,Jolene Flynn,Amal@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
5/22/17 0:00,5/1/17 0:00,28,3574,2017-05,d7kHTjGe,email,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFMtAR4p,,0,Jescie@modocorp.com,Riley Mcgowan,Lila@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
1/25/18 0:00,12/11/17 0:00,10,2512,2018-01,eLMP4bO3,api,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G7ydnaOg,,1,Colton@modocorp.com,Naomi Malone,Shelley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
11/22/17 0:00,12/10/17 0:00,3,3415,2017-11,TYAZZQlg,email,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uIGlt9Ui,,0,Hoyt@modocorp.com,Lila Villarreal,Lawrence@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
5/10/17 0:00,12/27/17 0:00,67,3183,2017-05,H7EYfUkU,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lFM9uN0t,,1,Germane@modocorp.com,Whoopi Diaz,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
3/18/17 0:00,4/11/17 0:00,10,1744,2017-03,MHouV6Tg,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wckE1Pah,,0,Kimberley@modocorp.com,Kendall Cross,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
12/13/17 0:00,3/3/18 0:00,58,787,2017-12,hmcmPKQp,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XHD7EwDs,,1,Rudyard@modocorp.com,Colton Baldwin,Noble@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
7/25/17 0:00,3/17/17 0:00,32,1459,2017-07,YJIAuUJL,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7SPmy8sI,,1,Kimberley@modocorp.com,Kendall Cross,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
10/25/17 0:00,10/1/17 0:00,55,116,2017-10,AWg3nO60,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WMsMoAUd,,0,Hyacinth@modocorp.com,Lavinia House,Forrest@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
12/26/17 0:00,1/4/18 0:00,30,1334,2017-12,qFQY1zO1,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mYj2FXJh,,1,Kimberley@modocorp.com,Kendall Cross,Jelani@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
1/19/18 0:00,1/24/18 0:00,51,2925,2018-01,Ypa2CKbm,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jJZaIftV,,0,Jolene@modocorp.com,Hedley Hopper,Kerry@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
5/14/17 0:00,8/31/17 0:00,17,2198,2017-05,04fBDoyb,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ioDBB4hQ,,0,Jolene@modocorp.com,Hedley Hopper,Kerry@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
3/24/17 0:00,3/21/18 0:00,0,1981,2017-03,ElG85clU,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fq6Jzabs,,1,Anthony@modocorp.com,Anthony Conner,Edan@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/24/17 0:00,1/3/18 0:00,48,2894,2017-03,rGVSm3l5,email,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6uloHYTT,,1,Willow@modocorp.com,Isabella Robbins,Jolene@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
5/4/17 0:00,3/8/18 0:00,33,857,2017-05,LWYCmUUS,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W3yWnzUb,,1,Wilma@modocorp.com,Uma Martinez,Lionel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
8/19/17 0:00,9/26/17 0:00,75,2776,2017-08,H2yU9E7v,email,good,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC351A4Y,,1,Lamar@modocorp.com,Jelani Baldwin,Lavinia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
7/3/17 0:00,6/22/17 0:00,16,341,2017-07,nBUfFSRH,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QvQJjBP4,,0,Lamar@modocorp.com,Jelani Baldwin,Lavinia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
3/9/18 0:00,5/11/17 0:00,50,1635,2018-03,Tuot2RuZ,api,unoffered,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GYyaAPJ5,,1,Riley@modocorp.com,Palmer Mullen,Venus@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
3/29/18 0:00,6/14/17 0:00,85,1933,2018-03,YLDIODDv,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fGjGj8n5,,1,Xerxes@modocorp.com,Linus Preston,Tara@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
10/27/17 0:00,5/19/17 0:00,38,1853,2017-10,94ACQoOS,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BsvyeM5n,,0,Blaine@modocorp.com,Venus Dalton,Dillon@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
6/28/17 0:00,11/16/17 0:00,48,2354,2017-06,B9iSOGpQ,api,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letQ2eXJ,,0,Willow@modocorp.com,Isabella Robbins,Jolene@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
7/20/17 0:00,11/18/17 0:00,5,3063,2017-07,uw1e47Ow,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WpMncoMz,,1,Sylvia@modocorp.com,Jason Whitfield,Inga@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
4/9/17 0:00,3/25/18 0:00,25,2845,2017-04,kPBipozc,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qIt7km4w,,0,Kendall@modocorp.com,Faith Conner,Blaine@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
3/19/17 0:00,1/14/18 0:00,8,2933,2017-03,tNkz8uRA,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fXXAKM7t,,1,Vielka@modocorp.com,Blossom Santiago,Virginia@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
9/18/17 0:00,1/2/18 0:00,71,2796,2017-09,cDPbOrYb,api,bad,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rVzSHRcb,,1,Kerry@modocorp.com,Alea Sparks,Zorita@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
12/24/17 0:00,3/29/17 0:00,9,1860,2017-12,FqJM7mlX,email,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mvGMtcLD,,0,Forrest@modocorp.com,Barbara Sawyer,Shelley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
4/24/17 0:00,6/13/17 0:00,52,1259,2017-04,nUHbDxXu,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qgUmfrbj,,0,Abra@modocorp.com,Lunea Beasley,Shad@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
7/27/17 0:00,9/11/17 0:00,73,2442,2017-07,CK2zA9Sr,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIX5cisE,,1,Blaine@modocorp.com,Venus Dalton,Dillon@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
6/13/17 0:00,12/28/17 0:00,1,205,2017-06,nUQ5HKch,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gaIbeHQc,,0,Hyacinth@modocorp.com,Lavinia House,Forrest@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
9/27/17 0:00,6/28/17 0:00,65,2424,2017-09,qKJ1zrS0,email,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LokdZfW4,,0,Armand@modocorp.com,Fulton Hopper,Riley@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/5/17 0:00,4/2/17 0:00,23,1246,2017-03,EsbxtW2h,email,good,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2yImepy,,1,Quail@modocorp.com,Yuri Bean,Ifeoma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
5/23/17 0:00,7/28/17 0:00,61,3451,2017-05,KCRin8IE,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GlEuja46,,1,Quail@modocorp.com,Yuri Bean,Ifeoma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
9/30/17 0:00,2/4/18 0:00,21,991,2017-09,WgViUxuh,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JbyQQa3Q,,1,Germane@modocorp.com,Whoopi Diaz,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
9/24/17 0:00,10/19/17 0:00,34,1994,2017-09,NwHt8SZQ,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvujmgWk,,1,Cain@modocorp.com,Omar Norris,Emmanuel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
9/28/17 0:00,8/31/17 0:00,73,3631,2017-09,tPSuxREn,api,unoffered,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h57IaXAA,,0,Linus@modocorp.com,Luke Fowler,Lana@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,A bit slow. Still reliable.,,,1,3/31/18 21:04
3/15/17 0:00,4/21/17 0:00,45,3223,2017-03,2aRnkHsn,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hrw1VTbM,,0,Scarlett@modocorp.com,Jolene Baldwin,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
5/23/17 0:00,12/25/17 0:00,13,2287,2017-05,HRr7nVdX,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x3bttwTD,,1,Tamekah@modocorp.com,Chaim Vincent,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
8/29/17 0:00,7/6/17 0:00,70,1418,2017-08,jBJmBv2H,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZpVkulue,,1,Anthony@modocorp.com,Anthony Conner,Edan@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,thank you!,,,1,3/31/18 21:04
3/1/18 0:00,8/31/17 0:00,46,2378,2018-03,ojJxaWCp,email,bad,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aqCue56A,,0,Blaine@modocorp.com,Venus Dalton,Dillon@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
4/22/17 0:00,4/15/17 0:00,56,2134,2017-04,SpaWVS9o,api,bad,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vPnlqQZq,,1,Tamekah@modocorp.com,Chaim Vincent,Xaviera@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
4/14/17 0:00,10/14/17 0:00,55,821,2017-04,DoPpiGvK,api,bad,looking for a bug fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUzQFZp2,,0,Germane@modocorp.com,Whoopi Diaz,Gemma@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
11/13/17 0:00,9/19/17 0:00,8,2626,2017-11,dfXorDIo,email,unoffered,power troubles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WFukvHEm,,1,Cain@modocorp.com,Omar Norris,Emmanuel@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,service was good a quick,,,1,3/31/18 21:04
2/6/18 0:00,2/10/18 0:00,63,2755,2018-02,jXx3QXIt,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A30arCB7,,1,Venus@modocorp.com,Jescie Tucker,Lila@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
6/19/17 0:00,9/29/17 0:00,28,1883,2017-06,2rMyluQL,api,good,need help downloading software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aVAFzSWj,,1,Blaine@modocorp.com,Venus Dalton,Dillon@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,huge thanks for the fast response,,,1,3/31/18 21:04
6/16/17 0:00,12/1/17 0:00,8,642,2017-06,GSaYWZ3V,api,good,need help on email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50msjDD2,,1,Sylvia@modocorp.com,Jason Whitfield,Inga@modocorp.com,DeviantArt,,openroadmedia.com,openroadmedia.com,deviantart.com,,,,,,Big thanks.,,,1,3/31/18 21:04
